"year","sector","grupo","value"
2024,"No metaliferos","Amianto (asbesto, incluye crocidolita)",427.462404
2024,"No metaliferos","Arcillas",1197.255668
2024,"No metaliferos","Arenas",2526.132054
2024,"No metaliferos","Asfaltita",501.244963
2024,"No metaliferos","Azufre",5570.277266
2024,"No metaliferos","Baritina",934.705168
2024,"No metaliferos","Bentonita",1195.008313
2024,"No metaliferos","Boratos",2596.498072
2024,"No metaliferos","Caolín",1886.49217
2024,"No metaliferos","Creta",146.01311
2024,"No metaliferos","Cuarzo",1003.538765
2024,"No metaliferos","Diatomitas",256.667886
2024,"No metaliferos","Feldespato",837.249176
2024,"No metaliferos","Fluorita",878.756768
2024,"No metaliferos","Fosfatos",5119.54647
2024,"No metaliferos","Grafito",626.279448
2024,"No metaliferos","Litio",7274.415006
2024,"No metaliferos","Magnesio",2169.272912
2024,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",969.435879
2024,"No metaliferos","Mica",270.63345
2024,"No metaliferos","Mullita",141.137987
2024,"No metaliferos","Oxidos de hierro",1033.571571
2024,"No metaliferos","Potasio",19950.258877
2024,"No metaliferos","Sal",4874.292442
2024,"No metaliferos","Sulfatos",2701.590556
2024,"No metaliferos","Sulfatos de magnesio",146.057244
2024,"No metaliferos","Talco",1053.257452
2024,"No metaliferos","Tierras Colorantes",17.844038
2024,"No metaliferos","Turba",1903.501634
2024,"No metaliferos","Vermiculita y perlita",264.148797
2024,"No metaliferos","Witherita",2.651763
2024,"No metaliferos","Yesos",1934.764321
2024,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",3560.646066
2024,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",610.571192
2024,"Rocas de aplicacion","Arcillas Dilatadas",440.214608
2024,"Rocas de aplicacion","Arenisca",149.477144
2024,"Rocas de aplicacion","Cales",1471.490403
2024,"Rocas de aplicacion","Caliza",1818.223208
2024,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2404.694253
2024,"Rocas de aplicacion","Cementos",14509.580661
2024,"Rocas de aplicacion","Cuarcita",289.205809
2024,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",5719.000132
2024,"Rocas de aplicacion","Demás piedras de talla o constucción",256.960464
2024,"Rocas de aplicacion","Dolomita",713.720355
2024,"Rocas de aplicacion","Granito",5798.047557
2024,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",541.738567
2024,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",3222.17667
2024,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",1159.487642
2024,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",297.547959
2024,"Rocas de aplicacion","Mármoles",5303.59507
2024,"Rocas de aplicacion","Mármoles y travertinos",1847.32534
2024,"Rocas de aplicacion","Piedra pómez",117.821548
2024,"Rocas de aplicacion","Piedras talladas o aserradas",319.705223
2024,"Rocas de aplicacion","Pizarra",722.854591
2024,"Rocas de aplicacion","Triturados pétreos",84.470597
