"ANYO","MES","GRUPO","SECTOR","FOB"
2023,7,"Cinc","Metaliferos",1645742.67
2023,7,"Cuarzo","No metaliferos",20849.55
2023,7,"Demas minerales n.c.p","No metaliferos",54015.38
2023,7,"Diatomitas","No metaliferos",389527.88
2023,7,"Dolomita","Rocas de aplicación",688016.89
2023,7,"Litio","No metaliferos",75132013.82
2023,7,"Oro","Metaliferos",233501114.8
2023,7,"Otro","Metaliferos",2462152.96
2023,7,"Otro","No metaliferos",435679.81
2023,7,"Otro","Piedras preciosas y/o semipreciosas",50122.8
2023,7,"Otro","Rocas de aplicación",140476.2
2023,7,"Perlita","Rocas de aplicación",79025.12
2023,7,"Plata","Metaliferos",52346376.41
2023,7,"Sal","No metaliferos",292366.56
2023,7,"Talco","No metaliferos",1535.65
2023,7,"Yesos","No metaliferos",430573.26
2023,8,"Arcillas activadas","No metaliferos",125291.04
2023,8,"Arenas","No metaliferos",84034.44
2023,8,"Bentonita","No metaliferos",1245088.42
2023,8,"Boratos","No metaliferos",7805370.76
2023,8,"Cales","Rocas de aplicación",2876031.04
2023,8,"Caolín","No metaliferos",7522.86
2023,8,"Cementos","Rocas de aplicación",191080.22
2023,8,"Cinc","Metaliferos",1052742.97
2023,8,"Cuarzo","No metaliferos",9246.26
2023,8,"Demas minerales n.c.p","No metaliferos",74013.71
2023,8,"Diatomitas","No metaliferos",370945.41
2023,8,"Dolomita","Rocas de aplicación",254060.59
2023,8,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",85993.12
2023,8,"Litio","No metaliferos",81886882.48
2023,8,"Mármoles","Rocas de aplicación",521.39
2023,8,"Oro","Metaliferos",154442160.89
2023,8,"Otro","Metaliferos",2956989.94
2023,8,"Otro","No metaliferos",454780.07
2023,8,"Otro","Piedras preciosas y/o semipreciosas",31585.1
2023,8,"Otro","Rocas de aplicación",135995.32
2023,8,"Perlita","Rocas de aplicación",63882.78
2023,8,"Plata","Metaliferos",50909489.08
2023,8,"Sal","No metaliferos",376816.93
2023,8,"Yesos","No metaliferos",256243.08
2023,9,"Arcillas activadas","No metaliferos",196765.1
2023,9,"Arenas","No metaliferos",86204.94
2023,9,"Bentonita","No metaliferos",962758.36
2023,9,"Boratos","No metaliferos",7830189.2
2023,9,"Cales","Rocas de aplicación",2125595.07
2023,9,"Caolín","No metaliferos",14511.69
2023,9,"Cementos","Rocas de aplicación",254101.72
2023,9,"Cinc","Metaliferos",1690772.4
